"tstep.marked","age.marked","tstep.last","age.dead","Tit.sum","Sit.sum","Kit.sum","Lit.sum","Dit.sum","Wit.sum","Rit.sum","Vit.sum","Pit.sum","Xit.sum","Tit.last","fate","fate2","reporting"
3,1.92,12,2.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,7,2.25,4,4,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
3,1.92,10,2.5,7,7,0,1,1,0,0,0,1,0,0,-2,"dmort","cap_notrep"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,12,2.67,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,1.92,5,2.08,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,12,2.67,10,10,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,12,2.67,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,1.92,12,2.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,1.92,12,2.67,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,1.92,12,2.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,1.92,3,1.92,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,1.92,7,2.25,4,4,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
3,1.92,3,1.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2,12,2.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2,12,2.75,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2,12,2.75,10,10,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
3,2,12,2.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2,9,2.5,6,6,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2,12,2.75,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2,8,2.42,5,5,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2,12,2.75,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2,12,2.75,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2,5,2.17,2,2,1,1,0,1,1,2,1,0,0,31,"harvest","cap_rep"
3,2,9,2.5,6,6,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2,12,2.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2,12,2.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2,12,2.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2,12,2.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2,11,2.67,8,8,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2,4,2.08,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2,8,2.42,5,5,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
3,2.08,12,2.83,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.08,3,2.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.08,10,2.67,7,7,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.08,3,2.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.08,10,2.67,7,7,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.08,12,2.83,9,9,2,1,0,1,0,3,1,0,0,3,"harvest","cap_rep"
3,2.08,3,2.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.08,12,2.83,10,10,1,0,0,0,0,0,1,0,1,0,"surv.resighted","not_recap"
3,2.08,12,2.83,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.08,12,2.83,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.08,6,2.33,3,3,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.08,5,2.25,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.08,3,2.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.08,3,2.08,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.08,9,2.58,6,6,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.08,12,2.83,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,2.08,10,2.67,7,7,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.08,12,2.83,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.08,12,2.83,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.08,9,2.58,6,6,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.08,3,2.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.08,12,2.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,4,2.25,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.17,12,2.92,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.17,4,2.25,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.17,4,2.25,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.17,7,2.5,4,4,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.17,12,2.92,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.17,7,2.5,4,4,1,1,1,0,1,2,1,0,0,21,"dmort","cap_rep"
3,2.17,6,2.42,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.17,6,2.42,3,3,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.17,4,2.25,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.17,5,2.33,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,3,2.17,0,0,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.17,10,2.75,7,7,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,12,2.92,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,12,2.92,10,10,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
3,2.17,12,2.92,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.17,7,2.5,4,4,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.17,5,2.33,2,2,0,1,0,1,1,1,1,0,0,31,"harvest","cap_rep"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,12,2.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.17,3,2.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.17,12,2.92,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,3,2.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,12,3,9,9,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,12,3,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,12,3,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.25,6,2.5,3,3,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,7,2.58,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.25,12,3,9,9,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.25,6,2.5,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.25,12,3,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,3,2.25,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.25,6,2.5,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,10,2.83,7,7,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,8,2.67,5,5,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.25,3,2.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.25,3,2.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.25,12,3,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.25,12,3,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,3,2.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,8,2.67,5,5,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
3,2.25,7,2.58,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.25,12,3,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.25,7,2.58,4,4,0,1,0,1,1,1,1,0,0,31,"harvest","cap_rep"
3,2.25,12,3,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.25,3,2.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.25,12,3,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.33,12,3.08,10,10,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,12,3.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,2.33,3,2.33,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.33,12,3.08,10,10,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
3,2.33,12,3.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,4,2.42,1,1,1,1,1,0,1,2,1,0,0,21,"dmort","cap_rep"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,5,2.5,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.33,7,2.67,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,2,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,9,2.83,6,6,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,3,2.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.33,3,2.33,0,0,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.33,12,3.08,10,10,3,0,0,0,0,3,1,0,1,0,"surv.resighted","not_recap"
3,2.33,4,2.42,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.33,12,3.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.33,12,3.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.33,6,2.58,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.33,12,3.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.33,3,2.33,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.42,7,2.75,4,4,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.42,6,2.67,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.42,3,2.42,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.42,5,2.58,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.42,3,2.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.42,3,2.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,3,2.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,7,2.75,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
3,2.42,9,2.92,6,6,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,7,2.75,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,3,2.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.42,4,2.5,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.42,12,3.17,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.42,3,2.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,3,2.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.42,5,2.58,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.42,7,2.75,4,4,0,1,1,0,1,1,1,0,0,21,"dmort","cap_rep"
3,2.42,12,3.17,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,11,3.08,8,8,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.42,4,2.5,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.42,12,3.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.42,10,3,7,7,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.5,12,3.25,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.5,7,2.83,4,4,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.5,9,3,6,6,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,5,2.67,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,4,2.58,1,1,1,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,4,2.58,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,3,2.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.5,3,2.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,6,2.75,3,3,0,1,1,0,1,1,1,0,0,21,"dmort","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,7,2.83,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.5,7,2.83,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.5,7,2.83,4,4,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,3,2.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.5,7,2.83,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,5,2.67,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,2.5,12,3.25,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.5,8,2.92,5,5,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,3,2.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,2.5,12,3.25,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.5,12,3.25,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,2.58,7,2.92,4,4,2,1,0,1,0,3,1,0,0,3,"harvest","cap_rep"
3,2.58,12,3.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,2.58,8,3,5,5,1,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
